file,airplane,bells,birds,cats,chicken coop,cicadas and crickets,clacson,crows and seagulls,dogs,garbage,helicopter,lawn mower and bush cutter,music,sirens and alarms,thunder fireworks and gunshot,train,vacuum cleaner,fan and hairdryer,vehicle idling,vehicle pass-by,voices,workshop
efw9te e.wav,0.43051859736442566,0.055967316031455994,0.17163360118865967,0.11424381285905838,0.148469015955925,0.19918346405029297,0.08566151559352875,0.13036659359931946,0.09777554124593735,0.05326247587800026,0.32814979553222656,0.15063980221748352,0.022328557446599007,0.10241038352251053,0.20135556161403656,0.2079276293516159,0.1637110412120819,0.1557738333940506,0.07801778614521027,0.23735693097114563,0.16750012338161469,0.022510917857289314
eju39tw n.wav,0.3497695326805115,0.07764091342687607,0.17630812525749207,0.153071790933609,0.12169500440359116,0.10569337010383606,0.12606804072856903,0.13824321329593658,0.15223655104637146,0.05403393507003784,0.2720799148082733,0.08549797534942627,0.005525886081159115,0.026608724147081375,0.1832377314567566,0.1556086540222168,0.13721245527267456,0.09867168962955475,0.04501322656869888,0.22633811831474304,0.13114401698112488,-0.012999417260289192
eju71gx e.wav,0.37575966119766235,0.03880354017019272,0.17375922203063965,0.10101723670959473,0.07541897892951965,0.0607251301407814,0.10133814811706543,0.12280520796775818,0.09001363068819046,0.04402133822441101,0.248810812830925,0.08677040040493011,-0.016912413761019707,0.07125294208526611,0.10628291964530945,0.1748577356338501,0.14245374500751495,0.07314756512641907,0.02328665368258953,0.16234464943408966,0.12452265620231628,-0.044185835868120193
eju75eg e.wav,0.3996334671974182,0.16248367726802826,0.24649982154369354,0.14169791340827942,0.16566047072410583,0.17214682698249817,0.12072454392910004,0.1965341418981552,0.131791353225708,0.12094394862651825,0.260180801153183,0.1730204075574875,0.06756757944822311,0.14076143503189087,0.161171093583107,0.20986685156822205,0.18041497468948364,0.11959592998027802,0.088752880692482,0.26849615573883057,0.15021775662899017,-0.0012379077961668372
exy601y e.wav,0.3740696907043457,0.060202762484550476,0.13445043563842773,0.1342339813709259,0.1086336299777031,0.077438585460186,0.09088476002216339,0.08971621841192245,0.13802838325500488,0.09277676790952682,0.3045309782028198,0.0902523323893547,0.0049515883438289165,0.05053066462278366,0.10800217092037201,0.18782788515090942,0.19507034122943878,0.14509940147399902,0.07299864292144775,0.20501214265823364,0.1589583307504654,0.03471364825963974
exy65gk s.wav,0.235998272895813,0.06853243708610535,0.21675804257392883,0.1628732830286026,0.119339719414711,0.13190186023712158,0.11812548339366913,0.1549697071313858,0.1610095500946045,0.043053172528743744,0.1641254425048828,0.0819949358701706,0.004146898631006479,-0.026988832280039787,0.23909826576709747,0.14185400307178497,0.10622549057006836,0.05828859657049179,-0.0011401595547795296,0.1791437268257141,0.09860564768314362,-0.0021821237169206142
eze58ln n.wav,0.3334331214427948,0.09873467683792114,0.2896020710468292,0.1910882443189621,0.18890315294265747,0.18267090618610382,0.15123078227043152,0.2624230980873108,0.15596437454223633,0.08257009088993073,0.2534325122833252,0.17936310172080994,0.03927953168749809,0.051404476165771484,0.20467175543308258,0.1869223713874817,0.1504250466823578,0.08891628682613373,0.0709669440984726,0.236423522233963,0.1176915168762207,-0.017839504405856133
ezs12tf s.wav,0.2778555750846863,0.10419650375843048,0.22943781316280365,0.1825142502784729,0.15669399499893188,0.12083320319652557,0.17561642825603485,0.16351278126239777,0.19163118302822113,0.10537967085838318,0.19355589151382446,0.0013031437993049622,-0.009007545188069344,0.013223315589129925,0.2190229594707489,0.20220431685447693,0.11158755421638489,0.05651411414146423,0.02446971833705902,0.17954587936401367,0.14740343391895294,0.05749168619513512
ezs41qw s.wav,0.2932783365249634,0.06815635412931442,0.20362979173660278,0.15902891755104065,0.10228559374809265,0.19629111886024475,0.1102793738245964,0.13425996899604797,0.14367419481277466,0.020474150776863098,0.24108518660068512,0.0924878716468811,0.03912356495857239,-0.0010692602954804897,0.22066956758499146,0.17766514420509338,0.09185463190078735,0.08537472784519196,0.009268059395253658,0.17007267475128174,0.10958962142467499,0.018895095214247704
ezy12ej e.wav,0.3826920986175537,0.09011027216911316,0.318240225315094,0.1438848078250885,0.21019554138183594,0.2961382269859314,0.1156204491853714,0.21753332018852234,0.11353795230388641,0.08498023450374603,0.29447469115257263,0.21213620901107788,0.039217934012413025,0.11452899873256683,0.19623401761054993,0.2531788945198059,0.14981651306152344,0.16042231023311615,0.06760212779045105,0.1686035692691803,0.11826902627944946,0.05633918195962906
ezy14lz e.wav,0.4236512780189514,0.06566880643367767,0.19893738627433777,0.1283857524394989,0.13998328149318695,0.1836564987897873,0.10677017271518707,0.1549965739250183,0.11601058393716812,0.062374599277973175,0.2816242575645447,0.12246327102184296,0.04447396099567413,0.1259298026561737,0.2101392149925232,0.227695032954216,0.1701437383890152,0.14443174004554749,0.07976644486188889,0.2230423539876938,0.15320543944835663,-0.005668439902365208
ezy23pf s.wav,0.30648261308670044,0.09683790057897568,0.23711206018924713,0.17162780463695526,0.15641765296459198,0.21763116121292114,0.13185963034629822,0.19267219305038452,0.18337482213974,0.04211204871535301,0.2573778033256531,0.14438439905643463,0.037661973387002945,0.021069329231977463,0.27617573738098145,0.18365612626075745,0.10222077369689941,0.10220655798912048,0.0482969656586647,0.21489819884300232,0.12134884297847748,0.002876599784940481
ezy23yd s.wav,0.2832241654396057,0.0958372950553894,0.2548842430114746,0.1513480544090271,0.13234126567840576,0.2824476361274719,0.11803010106086731,0.16462036967277527,0.16340045630931854,0.016203846782445908,0.20890000462532043,0.149153932929039,0.05963538959622383,0.050778187811374664,0.22905826568603516,0.17940883338451385,0.06921407580375671,0.07688763737678528,-0.0012528104707598686,0.176934152841568,0.09154079109430313,0.005096438806504011
ezy24ru s.wav,0.18011710047721863,0.09463794529438019,0.2237640619277954,0.1889881193637848,0.08823677897453308,0.29829686880111694,0.11705879867076874,0.16341131925582886,0.1436566859483719,0.07159672677516937,0.16441388428211212,0.1086999922990799,0.03626248240470886,0.041487619280815125,0.25209224224090576,0.16601154208183289,0.0868210420012474,0.11864708364009857,0.015949588268995285,0.12413933873176575,0.09092698991298676,0.022872183471918106
ezy295c e.wav,0.31912586092948914,0.07093532383441925,0.24911776185035706,0.13015136122703552,0.21266652643680573,0.259349524974823,0.0920230820775032,0.19692322611808777,0.16112957894802094,0.01364036463201046,0.26680946350097656,0.21330958604812622,0.0453621968626976,0.07967054098844528,0.19336453080177307,0.16706855595111847,0.08919413387775421,0.07484816014766693,0.03135719150304794,0.18878677487373352,0.1588575690984726,0.00783564429730177
ezy32fy s.wav,0.33881211280822754,0.0631803572177887,0.24148596823215485,0.11446474492549896,0.0920846164226532,0.2347697913646698,0.11608105897903442,0.1670055091381073,0.07284335792064667,0.0035340525209903717,0.23767898976802826,0.1214437335729599,0.04234101250767708,0.04346129670739174,0.29726579785346985,0.19515778124332428,0.07315587997436523,0.07020992040634155,0.01821833662688732,0.24183151125907898,0.07452106475830078,-0.031448375433683395
ezy37tq s.wav,0.03960805386304855,0.06669699400663376,0.28197842836380005,0.13948816061019897,0.11201851069927216,0.231095552444458,0.07914114743471146,0.17912207543849945,0.1266879439353943,0.0015626884996891022,0.04854784533381462,0.06532060354948044,0.0232166089117527,-0.04253317788243294,0.11073631048202515,0.10809321701526642,0.01506250724196434,-0.004837753251194954,-0.06619328260421753,-0.035131461918354034,0.04217560961842537,-0.012966296635568142
ezy37vg e.wav,0.4309573173522949,0.048986613750457764,0.21727921068668365,0.15132707357406616,0.1675083190202713,0.2419557124376297,0.11464081704616547,0.17356333136558533,0.13215653598308563,0.05086202174425125,0.34313610196113586,0.17104558646678925,0.018573930487036705,0.10880497097969055,0.18592429161071777,0.22053439915180206,0.16800019145011902,0.20393294095993042,0.10804121196269989,0.19575828313827515,0.16584426164627075,0.021667569875717163
ezy38jk s.wav,0.2639223337173462,0.07804971188306808,0.2739196717739105,0.1145871952176094,0.13331933319568634,0.3109477460384369,0.10975739359855652,0.1375480592250824,0.07918523252010345,0.005555825307965279,0.1867920458316803,0.1605187952518463,0.0602845773100853,0.033668819814920425,0.21518602967262268,0.16059139370918274,0.05986975505948067,0.04802749305963516,-0.017499428242444992,0.14715425670146942,0.05273570865392685,0.0011833362514153123
ezy39wz e.wav,0.37417930364608765,0.12690389156341553,0.19262631237506866,0.1327553391456604,0.14493586122989655,0.30337733030319214,0.07903054356575012,0.15824297070503235,0.09817737340927124,0.04501322656869888,0.28396075963974,0.2122083455324173,0.10044180601835251,0.16425344347953796,0.27141284942626953,0.22060030698776245,0.1334836483001709,0.1450737863779068,0.08717861771583557,0.2698187232017517,0.13459202647209167,0.005709211807698011
ezy41fp e.wav,0.3887161910533905,0.08826667070388794,0.21950888633728027,0.13841654360294342,0.17928902804851532,0.250194251537323,0.11598726361989975,0.18703751266002655,0.12429659813642502,0.0671265721321106,0.29535648226737976,0.20789577066898346,0.03757496923208237,0.13358557224273682,0.21806572377681732,0.20656050741672516,0.12989088892936707,0.14557336270809174,0.0910700112581253,0.22640536725521088,0.1730351597070694,0.0429077111184597
ezy42rt e.wav,0.384090393781662,0.04902118444442749,0.23459939658641815,0.1127001941204071,0.1665571630001068,0.2388688623905182,0.0996086597442627,0.18760018050670624,0.09675455093383789,0.010022183880209923,0.3215787410736084,0.16305890679359436,0.021183159202337265,0.06596476584672928,0.1718023717403412,0.17823107540607452,0.09403945505619049,0.1117987334728241,0.05282455310225487,0.17630553245544434,0.12100017815828323,-0.003926487639546394
ezy47az e.wav,0.3711596727371216,0.029511263594031334,0.26070910692214966,0.07064659893512726,0.17536096274852753,0.1855604499578476,0.11162789165973663,0.18785659968852997,0.07469715178012848,0.014418372884392738,0.27165132761001587,0.1787869930267334,0.030854227021336555,0.08773806691169739,0.1030491441488266,0.14371904730796814,0.0809236615896225,0.06876961141824722,0.00044676847755908966,0.13287289440631866,0.11666557937860489,0.008499234914779663
ezy48xz n.wav,0.1383451223373413,0.06658492982387543,0.23680377006530762,0.17507362365722656,0.11634071171283722,0.2914177179336548,0.1242254450917244,0.16702236235141754,0.1648666262626648,0.028280701488256454,0.15715676546096802,0.1313948631286621,0.04281846061348915,-0.004174146801233292,0.2019582986831665,0.15730558335781097,0.05463739484548569,0.06599470973014832,-0.0017863046377897263,0.09352034330368042,0.07583428174257278,0.02472536452114582
ezy49ha n.wav,0.33004534244537354,0.08056268095970154,0.21170426905155182,0.14133968949317932,0.1252322494983673,0.2631939947605133,0.10084211081266403,0.15310034155845642,0.10691624879837036,0.02556888945400715,0.2574824094772339,0.17435631155967712,0.050906769931316376,0.07488356530666351,0.22668732702732086,0.18694373965263367,0.12126362323760986,0.11891350895166397,0.02709546498954296,0.21434548497200012,0.1046673133969307,-0.011079691350460052
ezy54mt s.wav,0.2354108989238739,0.123954638838768,0.2947012186050415,0.15555807948112488,0.13483214378356934,0.2940921187400818,0.1306658238172531,0.20119327306747437,0.11725659668445587,0.06618142127990723,0.1948406994342804,0.199897900223732,0.05241295322775841,0.04562411457300186,0.2055918574333191,0.1746560037136078,0.09587952494621277,0.08032133430242538,-0.0121403643861413,0.14295947551727295,0.05755464732646942,0.015571029856801033
ezy58vq s.wav,0.027583099901676178,0.0770457312464714,0.13829593360424042,0.13426834344863892,0.09606707096099854,0.0397924967110157,0.04706293344497681,0.1021493673324585,0.1980903148651123,0.08705447614192963,0.011486043222248554,0.08392353355884552,0.0005383146926760674,0.01070345938205719,0.15718531608581543,0.10310249030590057,0.09400023519992828,0.03864990919828415,-0.021966928616166115,0.08844694495201111,0.0763520747423172,0.013740095309913158
ezy629p e +train horn.wav,0.41282331943511963,0.02113993838429451,0.18787799775600433,0.1337423175573349,0.13682802021503448,0.16751165688037872,0.1259990632534027,0.1291818618774414,0.12147445231676102,0.010795949026942253,0.30930960178375244,0.13982531428337097,0.012687452137470245,0.05105362832546234,0.15542364120483398,0.18627867102622986,0.14431774616241455,0.13120873272418976,0.055142927914857864,0.19274680316448212,0.15742148458957672,-0.010575073771178722
ezy656r e.wav,0.3568201959133148,0.07690931856632233,0.12076233327388763,0.11289379745721817,0.09349148720502853,0.08952721953392029,0.06961461156606674,0.0947750061750412,0.11487597972154617,0.06924687325954437,0.2675601840019226,0.09935832023620605,0.015185583382844925,0.09877502918243408,0.09433263540267944,0.1730823814868927,0.16263322532176971,0.1098470389842987,0.05886440724134445,0.2084953784942627,0.12727078795433044,0.008582682348787785
ezy67jg e.wav,0.27060216665267944,0.0596112385392189,0.17124946415424347,0.13662166893482208,0.05178338289260864,0.17954355478286743,0.07203720510005951,0.14886006712913513,0.10830461978912354,0.04605669528245926,0.23449265956878662,0.14514321088790894,0.015522535890340805,0.08023408055305481,0.2996132969856262,0.17955857515335083,0.10780610889196396,0.12302322685718536,0.04608769714832306,0.14122071862220764,0.10794688016176224,-0.002037967089563608
ezy68gd n.wav,0.42283353209495544,0.0911615863442421,0.19445820152759552,0.15687750279903412,0.12107308208942413,0.14422714710235596,0.1364182084798813,0.10888119041919708,0.12857791781425476,0.10782824456691742,0.2696177363395691,0.10965920239686966,0.022025026381015778,0.11420571804046631,0.1738514006137848,0.21893441677093506,0.24085751175880432,0.20097345113754272,0.08611534535884857,0.2364233136177063,0.1482701450586319,-0.010406282730400562
ezy68tb e.wav,0.3632481098175049,0.03828897327184677,0.246846005320549,0.11793537437915802,0.1278257966041565,0.1259067952632904,0.11431565135717392,0.1772197186946869,0.0947323739528656,0.0747615396976471,0.22718776762485504,0.15010610222816467,0.005151402670890093,0.04845326021313667,0.1381874978542328,0.16996458172798157,0.16404572129249573,0.08459540456533432,0.01511121541261673,0.18559324741363525,0.11117175966501236,-0.03594576194882393
ezy71ec e.wav,0.3868752121925354,0.06949318200349808,0.26560062170028687,0.09422187507152557,0.17856645584106445,0.19073639810085297,0.08531813323497772,0.21330107748508453,0.07148222625255585,0.052467916160821915,0.2719487249851227,0.20359420776367188,0.040789488703012466,0.1046106219291687,0.15095651149749756,0.20105762779712677,0.11200182884931564,0.09809285402297974,0.039724063128232956,0.16709066927433014,0.11177756637334824,0.002717535709962249
ezy73at s.wav,0.14640972018241882,0.07610993087291718,0.2264220267534256,0.14537934958934784,0.07407934218645096,0.24231714010238647,0.10126149654388428,0.1447492092847824,0.1166275143623352,0.05713001638650894,0.13717475533485413,0.12346629798412323,0.034890010952949524,-0.01424349658191204,0.17562782764434814,0.16601204872131348,0.08024629950523376,0.05643304064869881,-0.012717358767986298,0.09275604039430618,0.03963296487927437,0.011828687973320484
ezy78hu n.wav,0.35716214776039124,0.10328678041696548,0.2918461561203003,0.14761701226234436,0.17061060667037964,0.20937855541706085,0.13763540983200073,0.2525491714477539,0.12240271270275116,0.03943229466676712,0.31642627716064453,0.18854042887687683,0.051623955368995667,0.06544195860624313,0.2093820720911026,0.18881312012672424,0.11417265981435776,0.0741632953286171,0.06427925080060959,0.23791885375976562,0.122935451567173,-0.03312339261174202
ezy78mw s.wav,0.12945441901683807,0.0631098598241806,0.25128212571144104,0.15989109873771667,0.11876222491264343,0.24289052188396454,0.09729083627462387,0.19426526129245758,0.16368120908737183,0.006388507783412933,0.12979483604431152,0.12675780057907104,0.053761906921863556,-0.024560950696468353,0.18579047918319702,0.14789167046546936,0.04388020932674408,0.05041602998971939,-0.025785259902477264,0.06370187550783157,0.05922752991318703,0.008134107105433941
ezy79fa e.wav,0.36953040957450867,0.01807248219847679,0.20136778056621552,0.10242944955825806,0.11682882905006409,0.08869300782680511,0.08607371151447296,0.1444934904575348,0.09894973039627075,0.058004915714263916,0.2703254520893097,0.09348484128713608,0.0007360372692346573,0.021293846890330315,0.1348288655281067,0.18590418994426727,0.15219122171401978,0.10820476710796356,0.033048346638679504,0.14305591583251953,0.11815530806779861,0.0056576174683868885
ezy8021 n.wav,0.29517120122909546,0.01875072531402111,0.18532255291938782,0.14037317037582397,0.09637291729450226,0.110439233481884,0.11507751792669296,0.1364903450012207,0.13587826490402222,0.027271635830402374,0.22717948257923126,0.0801352858543396,-0.004540524445474148,-0.01548493281006813,0.20315496623516083,0.12368850409984589,0.09046787023544312,0.047973111271858215,-0.003284451551735401,0.18269740045070648,0.10163886845111847,-0.02726670354604721
ezy827d e.wav,0.4041246771812439,0.03358068689703941,0.25570952892303467,0.12201075255870819,0.15126186609268188,0.15852466225624084,0.12207834422588348,0.188236802816391,0.11238089203834534,0.056508127599954605,0.3106957674026489,0.1472245454788208,0.037275418639183044,0.0708417147397995,0.17109358310699463,0.19931642711162567,0.13263046741485596,0.09457503259181976,0.08566219359636307,0.20128899812698364,0.13124336302280426,0.004561625421047211
ezy8297 e.wav,0.3655802011489868,0.03333684429526329,0.27800238132476807,0.11335784941911697,0.16713163256645203,0.19335372745990753,0.09245193004608154,0.20078599452972412,0.09768599271774292,0.013444019481539726,0.28027379512786865,0.15548446774482727,0.029633469879627228,0.06537594646215439,0.16835743188858032,0.1643683761358261,0.0837322250008583,0.07327032089233398,0.006220357026904821,0.1735924482345581,0.11739320307970047,-0.004533729981631041
ezy85wc s.wav,0.27760469913482666,0.14033456146717072,0.22499209642410278,0.21538574993610382,0.12392199039459229,0.21194617450237274,0.15589426457881927,0.12258271872997284,0.18089833855628967,0.10597923398017883,0.19621571898460388,0.10442990064620972,0.046699851751327515,0.0542253814637661,0.2396170049905777,0.22234544157981873,0.16540229320526123,0.176126629114151,0.05288156121969223,0.18481527268886566,0.13227605819702148,0.04527650773525238
ezy874w e.wav,0.28808093070983887,0.14183448255062103,0.22039687633514404,0.1945568323135376,0.19592665135860443,0.36154186725616455,0.11274698376655579,0.16694924235343933,0.1847742199897766,0.07856884598731995,0.27493810653686523,0.25365766882896423,0.11250413954257965,0.14170333743095398,0.22916650772094727,0.2531965374946594,0.14321565628051758,0.18194252252578735,0.08350421488285065,0.22434118390083313,0.17905674874782562,0.0955868512392044
ezy898x e.wav,0.3904607892036438,0.05001028627157211,0.18576931953430176,0.13277028501033783,0.12159606069326401,0.08616003394126892,0.10714408755302429,0.13138312101364136,0.1362663209438324,0.06029646098613739,0.2916399836540222,0.1077805906534195,0.004744129255414009,0.0356481559574604,0.1522011160850525,0.17223095893859863,0.15263894200325012,0.09889101982116699,0.05129522830247879,0.2107049822807312,0.1549951583147049,0.01169562991708517
ezy94jq e.wav,0.3772956430912018,0.043166425079107285,0.2754926085472107,0.1240525171160698,0.14677518606185913,0.20156219601631165,0.11799077689647675,0.20113030076026917,0.10124929994344711,0.013476838357746601,0.2340930849313736,0.13838517665863037,0.02139146998524666,0.10407598316669464,0.2091858834028244,0.22816678881645203,0.08294396102428436,0.054361313581466675,0.007543381303548813,0.17667481303215027,0.13190419971942902,-0.00948786735534668
ezy95gm s.wav,0.22033530473709106,0.08949735760688782,0.30510687828063965,0.16088064014911652,0.1619812399148941,0.16223421692848206,0.09861021488904953,0.28629475831985474,0.14659403264522552,0.035264212638139725,0.17594313621520996,0.1336694359779358,0.0314038023352623,0.006576648913323879,0.19124475121498108,0.16092908382415771,0.08019018173217773,0.05050837993621826,-0.01640385016798973,0.0847015380859375,0.08058813214302063,-0.015578030608594418
ezy97mp n.wav,0.31431421637535095,0.042964134365320206,0.25175783038139343,0.1439882516860962,0.1384531557559967,0.16316837072372437,0.11812996119260788,0.1911618560552597,0.12764063477516174,0.031336069107055664,0.24176758527755737,0.14496883749961853,0.009952527470886707,0.016798842698335648,0.15305161476135254,0.14510704576969147,0.11893316358327866,0.07507484406232834,0.030440406873822212,0.1518307775259018,0.1130048930644989,-0.026597661897540092
ezy97qn e.wav,0.3963052034378052,0.017642993479967117,0.23987458646297455,0.07946694642305374,0.15749995410442352,0.19977059960365295,0.11181414127349854,0.1721554696559906,0.06309518218040466,0.001345931552350521,0.28966036438941956,0.1799265742301941,0.029627997428178787,0.08267858624458313,0.12099581956863403,0.15128497779369354,0.0942130759358406,0.08723191171884537,0.03840947151184082,0.19766324758529663,0.11284010112285614,-0.033932361751794815
ezy97yg.wav,0.38184353709220886,0.0947883129119873,0.2754633128643036,0.18045052886009216,0.1792193055152893,0.32300031185150146,0.12336530536413193,0.21908307075500488,0.14944970607757568,0.11095447093248367,0.3048367202281952,0.24300280213356018,0.057293426245450974,0.14275190234184265,0.268798291683197,0.29342859983444214,0.17300578951835632,0.21764306724071503,0.08303599059581757,0.16856825351715088,0.13136768341064453,0.07172464579343796
ezy98cm.wav,0.1739114224910736,0.009037040174007416,0.19432760775089264,0.14207197725772858,0.07720431685447693,0.20512007176876068,0.09783127903938293,0.13236400485038757,0.12062837183475494,0.0676775574684143,0.1627846360206604,0.18309298157691956,0.08326111733913422,0.02621167153120041,0.13961859047412872,0.234536275267601,0.14584043622016907,0.19445040822029114,0.034489333629608154,0.04307323694229126,0.10684385895729065,0.1090242862701416
noz1309 e.wav,0.39981377124786377,0.06343500316143036,0.1484273374080658,0.11688771098852158,0.09651485085487366,0.09076954424381256,0.10115326941013336,0.09872501343488693,0.11222819983959198,0.06730903685092926,0.2689431309700012,0.09740616381168365,-0.007628113962709904,0.0914297103881836,0.11457385867834091,0.20071497559547424,0.18026462197303772,0.11470672488212585,0.04858549311757088,0.20699605345726013,0.14555944502353668,-0.012453407049179077
nsz3521 e.wav,0.32917484641075134,0.06370655447244644,0.09744740277528763,0.12177900224924088,0.057703882455825806,0.08036389946937561,0.0422341525554657,0.08353196084499359,0.09871642291545868,0.12686683237552643,0.2569938898086548,0.09713863581418991,-0.0025971592403948307,0.06776247173547745,0.15249809622764587,0.24222366511821747,0.20334188640117645,0.1576046645641327,0.03928355127573013,0.16356797516345978,0.14938004314899445,0.04241872578859329
nsz3525.wav,0.22380933165550232,0.07338317483663559,0.23820891976356506,0.18320858478546143,0.1495656967163086,0.24573320150375366,0.12459752708673477,0.18051975965499878,0.1760844886302948,0.0663151741027832,0.21276362240314484,0.17384247481822968,0.0655769556760788,0.11977057158946991,0.21896490454673767,0.22478166222572327,0.12257609516382217,0.18954521417617798,0.0510302409529686,0.0646078884601593,0.12938718497753143,0.07080664485692978
nsz60x e.wav,0.3478865921497345,0.07266193628311157,0.22484567761421204,0.12364058196544647,0.12845787405967712,0.10963597893714905,0.11861632764339447,0.15897142887115479,0.12672026455402374,0.0657690167427063,0.24191802740097046,0.15772512555122375,0.004149226006120443,0.03767957538366318,0.1519373059272766,0.154712975025177,0.1585937887430191,0.07978285104036331,0.025806071236729622,0.2209632396697998,0.09947443008422852,-0.02122652158141136
ram803 n.wav,0.2968999147415161,0.08072439581155777,0.2767035663127899,0.11968564987182617,0.1412859857082367,0.27538001537323,0.09248210489749908,0.17004048824310303,0.07723368704319,0.035331156104803085,0.21463258564472198,0.15114852786064148,0.03550285845994949,0.04659706726670265,0.21122023463249207,0.1596132218837738,0.08198363333940506,0.08057835698127747,-0.003261455800384283,0.17633956670761108,0.06479161977767944,0.0021804606076329947
ryr52pl n.wav,0.23560816049575806,0.01711280271410942,0.3046218752861023,0.16001257300376892,0.16423891484737396,0.20976969599723816,0.10868066549301147,0.21705496311187744,0.13957563042640686,0.013063141144812107,0.2091483473777771,0.15479283034801483,0.019640259444713593,-0.0005622850731015205,0.2274845540523529,0.13511386513710022,0.08607351779937744,0.04631524160504341,-0.016769398003816605,0.11320997774600983,0.10412969440221786,-0.003587137209251523
